Employee_ID,Department,Training_Program,Pre_Training_Score,Post_Training_Score,Feedback,Engagement (hrs),Sentiment_Score,Manager_Support_Rating,Learning_Style,Training_Difficulty,Trainer_Quality,Engagement_Support_Score,Score_Progress_Indicator,Training_Effectiveness,Motivation_Index,High_Performance,Improvement (%)
8729,HR,Sales,57.14056878063619,68.12121403175159,Positive,9.139750168479756,0.8920294878312124,2,Kinesthetic,Easy,4,12.665971460353916,0.1208626117928415,3.6918853397261455,3.562606928562757,0,19.216898755891503
8730,Sales,Sales,51.81262292534112,66.73385540705902,Positive,5.0,0.8666069369120659,3,Auditory,Hard,2,45.05590115126441,0.0,1.604736250512223,2.510758223429932,0,28.798450337514296
8731,Operations,General,59.92169136488112,67.24153026262829,Positive,8.719931007837822,0.9,3,Visual,Hard,2,17.6561118708199,0.3661265996906953,3.4774248660903546,2.322273499039838,0,12.215674709804965
8732,IT,Tech,78.53351021792261,86.01734854029387,Positive,14.13706400435788,0.6408589747734564,3,Auditory,Easy,2,41.39299499890261,0.2961942834555264,4.672479853777112,4.664195692005081,1,9.529484040130583
8733,IT,Sales,77.34569144059923,93.28265156326697,Positive,10.780993441245474,0.6745132102699622,3,Auditory,Medium,4,59.59906384179398,0.463002292578275,3.932762128939709,4.025968168412628,1,20.604845371260506
8734,Finance,General,80.0,69.4382369105604,Negative,5.0,0.3016582146346754,2,Visual,Hard,2,44.05418569708332,0.2168479234445899,3.921035389930389,1.9110364560313997,0,-13.202203861799495
8735,IT,General,71.77884730412319,56.71719783689001,Negative,10.274721219847608,0.2934637487462206,4,Auditory,Easy,2,16.768065927692597,0.3784654936647056,4.155727342304775,3.169958210750916,0,-20.983409504220326
8736,Marketing,Sales,69.86246848219821,74.49661179574328,Negative,5.0,0.3313474470397274,4,Visual,Hard,2,37.89523988102188,0.2421406505283706,3.619385617209892,1.5393387381517911,0,6.633237293534656
8737,Sales,Tech,71.55082859426028,81.25004557087092,Positive,11.861694255255776,0.9282841299471176,4,Visual,Medium,4,68.60143458938683,0.5416464340082011,5.5,4.724569884316199,1,13.555701823680492
8738,IT,Sales,61.390711749307805,71.57732544643736,Negative,10.88971272036162,0.1844040741746313,2,Kinesthetic,Hard,3,32.08133713233456,0.318530980349851,2.441443442595299,2.5594628377250097,0,16.593086163794815
8739,Finance,Operations,78.29535535218085,95.10294136617624,Positive,14.883552289536793,0.8222364056227177,3,Visual,Hard,2,30.952821392439603,0.1526934830879897,4.5733091319584425,4.838249549373021,1,21.466900480102655
8740,IT,General,89.77042895038193,80.56442809329876,Positive,12.07546906297389,0.6928421272396991,2,Visual,Hard,3,52.56695575949166,0.3716765871173803,3.388490595742887,3.3687407492385995,1,-10.25504831014178
8741,Sales,Leadership,73.75793478910472,80.0,Negative,18.276758423439173,0.4,3,Auditory,Hard,3,53.41862597895256,0.5006525835290521,3.777291155956956,4.119882332804402,1,8.462906707926608
8742,Operations,Leadership,52.31099800019789,60.54772512049906,Positive,6.674822363974092,0.9,4,Auditory,Easy,1,17.851378666396936,0.2710145694961905,1.4051316337951074,2.126068556060472,0,15.745689119274706
8743,Marketing,Tech,57.69444160011412,74.9847606711827,Negative,5.0,0.5136574454620889,3,Kinesthetic,Easy,3,43.16266792056528,0.4631134223541349,3.67581162191596,2.079255669738023,0,29.96877791262717
8744,IT,Tech,87.80895298312166,87.99869022570417,Positive,11.7631740519101,1.0,3,Visual,Hard,3,55.62685509126228,0.7739298112626758,3.833020194380758,3.500572662752809,1,0.2160796093525683
8745,Finance,General,67.58243303795416,73.58984133735554,Positive,6.595443077013686,0.6317253733564797,3,Auditory,Easy,2,29.62239472292457,0.3600470759931986,1.0,1.8079208375931684,0,8.889008621556474
8746,Finance,Leadership,75.72801682230089,80.50991458983756,Positive,19.86953238074524,0.7180945821055331,4,Visual,Medium,4,52.09214776826133,0.1902349667065114,4.396318127053076,4.223216939037151,1,6.31456885865321
8747,HR,Operations,46.410178693768735,71.22458202984043,Negative,10.630484638934067,0.325306511775818,2,Kinesthetic,Medium,2,17.54283163714463,0.2810863845475746,1.9221511636297688,2.4141817176059632,0,53.46758843530031
8748,IT,General,53.95870860996018,59.08068701608148,Positive,10.510390439263013,0.8997094730307031,1,Kinesthetic,Easy,2,28.95142225450754,0.369202486832425,3.5428602997352496,2.6105744918052407,0,9.492403613929026
8749,Sales,Operations,64.70454091751454,91.1890667313641,Negative,11.843372963606894,0.5980896704112048,4,Auditory,Hard,4,45.55098826137653,0.592619955695535,3.553842327606294,2.206752519456812,1,40.93147936496772
8750,Marketing,General,79.82407698972499,53.96208723739158,Negative,8.8040566831309,0.4406238616065024,2,Kinesthetic,Easy,3,9.968715808467437,0.5765698853205102,2.127414831842857,2.067900025286148,0,-32.398733223889806
8751,Sales,Leadership,62.57034466213484,89.68201222932505,Positive,10.866890132108855,0.6357301892020557,4,Auditory,Medium,4,16.381546985622386,0.1,3.818713163255724,4.658484293583431,1,43.32989967305893
8752,IT,Sales,68.25365372116836,93.62353769865253,Positive,13.559195773742076,0.9470388496370696,4,Visual,Easy,4,55.736470697189965,0.3272324186322634,3.8997226605702098,3.111714747806112,1,37.17000130297183
8753,Operations,Sales,67.96108027280081,76.44511551517135,Negative,11.752133678492164,0.3004920314094483,2,Visual,Easy,2,31.960221425758377,0.0,2.5755119635517967,2.244806392011354,0,12.483667428938727
8754,Finance,Operations,64.75334004470163,80.0,Negative,14.238184461309029,0.555052033053107,4,Visual,Medium,3,61.56391662464638,0.3799177023541428,2.5940911995820315,2.0,1,23.545750604946456
8755,Marketing,General,63.508352571343465,73.96044763280547,Negative,12.714734039153974,0.0825987117426413,1,Auditory,Hard,3,20.57487933596605,0.4211159977880501,1.0,1.923466852304216,0,16.45782741682745
8756,IT,Tech,57.746203915182825,82.68703015501376,Positive,9.788270749913204,0.8384696409888789,5,Visual,Easy,3,59.552296956715125,0.3300016630350719,4.831731458639814,3.209841221146963,1,43.190416943187856
8757,Marketing,Operations,71.883705557358,72.39543832480351,Negative,11.883863838626574,0.2269944276812286,3,Kinesthetic,Easy,2,13.867104751531816,0.1849706924557509,1.4468484379091546,1.1586738491080155,0,0.7118897996113773
8758,Finance,Sales,50.0,81.18402459002634,Positive,10.202705189891912,0.7285531093416971,3,Kinesthetic,Hard,2,52.79978159168287,0.2111622669229088,3.7628396149952894,3.273464616458107,1,62.36804918005268
8759,Sales,General,71.04249133351395,74.1433726323141,Negative,7.532889360651607,0.0771110337020735,2,Auditory,Hard,3,28.872074838975777,0.1848887874193399,4.015765882146264,2.113814457709568,0,4.36482623370124
8760,IT,Leadership,90.0,80.0,Negative,16.46295766579305,0.4,4,Auditory,Easy,3,48.61031160517465,0.5182162789061768,2.842370198943606,2.8333934118152198,1,-11.11111111111111
8761,IT,Tech,74.77792600997772,80.0,Positive,18.19591696256033,0.8106959921667154,2,Auditory,Easy,3,56.883282291668735,0.4139342955960796,4.945497529035567,4.643302808256302,1,6.983443201307152
8762,IT,Sales,74.41045462119041,90.79745385305006,Positive,13.706402270292468,0.9338066907892096,4,Kinesthetic,Easy,4,47.97913368573477,0.6865970682275178,5.353911860722929,2.1207449091392387,1,22.022442028183768
8763,IT,General,70.25321268793502,66.57726241541698,Negative,15.99183872265534,0.1167331526546225,3,Auditory,Hard,2,5.0,0.488572501726997,1.7096988392509826,0.9221334791810224,0,-5.232430136464533
8764,Operations,Operations,80.0,79.0,Negative,11.688607872182857,0.5367104812796196,3,Auditory,Hard,3,37.55642665564856,0.2387615675213919,4.10596711130039,2.1665505936367,0,-1.25
8765,Operations,General,75.7468013902483,64.15113148600153,Negative,11.445850272796656,0.4242445507238632,2,Visual,Hard,3,17.12963353091974,0.2871258761895579,2.3978687117497177,0.9597197839333808,0,-15.308461468235143
8766,Finance,General,71.18038667825493,88.51660698889734,Negative,17.636211668345627,0.5558089996756139,3,Visual,Medium,3,46.93529379459584,0.4730659445062937,3.3589272782449626,3.939275916374426,1,24.355333146762025
8767,Operations,General,50.0,90.1854981722128,Positive,17.50459116571742,0.9724229739623456,4,Auditory,Hard,2,46.52385469187465,0.8,3.2551606981786407,3.583174610275353,1,80.3709963444256
8768,Marketing,Operations,50.0,83.85665627760108,Positive,9.048743383303757,0.7528475918332116,3,Visual,Easy,3,68.52449670272624,0.4083304273898918,3.0666880927298097,3.028516456755052,1,67.71331255520215
8769,Finance,Leadership,77.49890265219919,100.0,Positive,7.0,0.6625556219277305,3,Kinesthetic,Medium,3,24.270258171128805,0.1992956338873332,4.8794539726974175,3.658297704502279,1,29.034085100251794
8770,Marketing,Leadership,63.69635915021273,87.04378326102244,Negative,8.994998876542496,0.4963277266681353,5,Visual,Medium,4,51.349728664748575,0.6847761128633358,4.221401353319837,2.0,1,36.65425217750729
8771,Sales,General,72.95909036206173,80.0,Negative,9.824611977556316,0.5871278271447018,4,Kinesthetic,Hard,3,34.15151948968567,0.3698900287391446,2.13201720999076,5.0,1,9.650489888233995
8772,IT,Sales,76.49138517087687,80.0,Positive,14.608793410996578,1.0,4,Kinesthetic,Medium,3,57.42447360622781,0.5593104429844862,2.166437928283353,3.6057287566623617,1,4.586941158517539
8773,Marketing,Sales,72.73217048678083,80.0,Negative,17.758133509842004,0.4708721730426887,3,Kinesthetic,Medium,3,30.91520790771266,0.5567370629074706,2.577801389894395,3.139806628374671,1,9.992592637586839
8774,Finance,Tech,70.27454137527404,79.0,Negative,5.0,0.3112447816620808,2,Visual,Medium,2,24.808759293351045,0.3530259127225418,2.0232954893656023,2.335064790241022,0,12.416244139013328
8775,Finance,Tech,50.96508719316588,79.0,Negative,10.53549458427319,0.4700306988842674,1,Kinesthetic,Hard,2,27.946328143553018,0.0824734455710684,4.411590775898758,2.782166536431448,0,55.00807386157762
8776,Marketing,General,53.61892203963838,79.0,Negative,9.09407685108454,0.2779740098129983,3,Kinesthetic,Medium,3,25.543982308924164,0.1390639529381077,1.0,3.333281521745435,0,47.33604666949176
8777,HR,General,73.78326528660878,61.7124056096559,Negative,11.129587274416544,0.3036225145656283,2,Auditory,Hard,2,36.86169160330792,0.524419984989036,3.226084685786539,3.0098169490271607,0,-16.35988815358605
8778,Sales,Leadership,73.11748570326391,79.0,Negative,10.477140193789676,0.5593688732145863,3,Visual,Medium,3,17.034369875649915,0.1871062259847449,1.9250699680203285,1.8570537818872497,0,8.045290726501964
8779,HR,Tech,90.0,80.0,Negative,10.051511613649808,0.4,4,Auditory,Hard,4,71.62260445219567,0.3192284447736044,3.0658130958269814,3.9714206249196726,1,-11.11111111111111
8780,Finance,Operations,65.86566586141187,79.0,Negative,10.785459334087616,0.2968343020400513,1,Auditory,Easy,2,28.1250435008956,0.3583229535985899,1.1727080514462085,2.580539795399426,0,19.941093689425564
8781,IT,Operations,57.46276691322253,79.0,Positive,13.081091773173306,0.7874998218400882,4,Auditory,Hard,3,44.12460235039835,0.0,2.7651370492741942,1.8958169318533815,0,37.48032725138688
8782,IT,Sales,63.55800206724219,92.24555198327974,Negative,20.0,0.4696301235640523,3,Visual,Easy,4,33.787997098638016,0.4840088352661477,3.862938209062304,3.369795993278943,1,45.13601589566503
8783,Marketing,Leadership,63.37833670035565,64.87652217222814,Negative,17.180384056793223,0.5317570446817643,2,Auditory,Medium,2,30.813060581706715,0.1186303495821748,1.8563735508036496,1.5395858184408762,0,2.3638762862391034
8784,Sales,General,74.16230226505306,79.0,Negative,8.21309056238584,0.5561582612570621,4,Auditory,Medium,3,12.742243561358528,0.1950474768880548,1.2871093866403254,2.5694476623932867,0,6.523122377804841
8785,Operations,Tech,71.53830133769887,58.63896159736648,Negative,8.383220171764458,0.2970799886222685,4,Visual,Easy,4,28.505277584942604,0.4128163462528197,1.4267807216432369,0.9848202076681948,0,-18.03137549973494
8786,HR,Sales,73.96976111789236,96.31914820093236,Positive,7.6721918289849,0.7292142541687707,4,Kinesthetic,Hard,2,23.398344104756248,0.3409121823929336,4.452808719996842,4.577135414440282,1,30.214220980678498
8787,Sales,Sales,73.27880433202516,80.0,Negative,14.094497952015171,0.5409865144653015,2,Kinesthetic,Easy,3,64.32749982790344,0.5258036131225612,3.8458702086387615,3.57721159261005,1,9.172086975547804
8788,Sales,Operations,59.338769084503454,75.14894493850825,Negative,8.82464779905705,0.5359051267290271,3,Visual,Easy,3,21.993300792962312,0.0740573466594843,2.657672959076822,1.3433810174244971,0,26.643922848297986
8789,Sales,Operations,68.5410167674891,65.44780315752806,Negative,16.86546535082038,0.5596992170284202,3,Visual,Hard,3,30.558525646236127,0.1835899285442104,2.6996416533364678,3.2403731182599,0,-4.512938027245953
8790,HR,Tech,65.84674149338801,87.9327528327676,Positive,17.178204228155177,0.7417899120613358,3,Visual,Medium,3,24.609643127709784,0.231268497005615,3.7664902745417352,2.2186945839057755,1,33.54154030780302
8791,Operations,Sales,80.03326031199319,93.75313010844516,Positive,12.68820598465454,0.7822334425604276,4,Visual,Medium,3,36.4615847768323,0.387288259362374,3.907731501004799,3.6115403775258232,1,17.142710096987035
8792,IT,Operations,82.81040454892533,89.74794997360083,Positive,17.85188581828677,0.6191083040473676,2,Visual,Easy,4,15.0,0.6827910904373063,4.152061384304119,2.4685228390187786,1,8.37762532675071
8793,HR,Tech,75.75578655221358,80.0,Positive,11.018338515107107,0.7977920385713835,4,Kinesthetic,Easy,2,40.50825884558616,0.1424450566963406,3.88350774887895,3.582766225695003,1,5.602494068042128
8794,HR,General,71.1349945532595,87.95755319660229,Positive,14.134810732229932,1.0,3,Kinesthetic,Medium,3,50.63109774448785,0.6317144059583218,4.725736853306469,2.0,1,23.648780391411382
8795,HR,General,67.24611215903204,80.0,Negative,18.77516718389593,0.4298433792646881,4,Visual,Easy,3,34.306347670797926,0.5632097598142707,5.5,2.884248939313986,1,18.96598543988085
8796,Operations,Leadership,74.29859456786889,68.60522459049974,Negative,11.77821476030111,0.3956961958509952,3,Visual,Hard,1,37.06056260798322,0.2651619728659689,4.052626043975124,3.115104002922709,0,-7.662823247845518
8797,HR,General,53.567374485777904,80.0,Positive,20.0,0.7765981732351463,5,Kinesthetic,Medium,2,61.90880723056007,0.4864586308408392,4.007619687820919,2.953240681788437,1,49.34463517759291
8798,Marketing,Sales,55.7571920878396,55.61599488817153,Negative,5.0,0.2249030327240577,2,Visual,Hard,2,23.977874951042544,0.1196844540576971,2.067228101070381,2.927566632997108,0,-0.2532358506246677
8799,Marketing,Tech,61.66916202581732,86.72292659757386,Negative,8.517259642235022,0.4,3,Auditory,Hard,2,68.8780682871764,0.6351818356912821,3.7167617161831887,3.3088363568647825,1,40.62608238663592
8800,Operations,Leadership,46.824636918893496,65.06745689425986,Positive,14.785417288836005,0.6759015923157349,2,Visual,Easy,2,29.80290031096326,0.2714218207532681,2.4741543900909466,2.043514905275253,0,38.95987492004553
8801,HR,Sales,70.36570209533853,90.27763918922972,Positive,20.0,0.7147322177339634,3,Kinesthetic,Medium,3,40.08021762516144,0.2161894608577593,2.1621284192080807,4.072211513427176,1,28.297787844015946
8802,Sales,Operations,70.14547432264037,62.63885452682302,Negative,12.276209969290765,0.3365396936860809,4,Kinesthetic,Hard,2,35.837659731160656,0.0946157692913331,2.135109349139277,2.2738087046838604,0,-10.70150265331443
8803,IT,Tech,83.94407674762172,85.00963608459696,Positive,17.357257412010586,0.9384048418827136,2,Auditory,Medium,4,63.70889881288214,0.2364426601526996,2.449749689393323,4.299348226371583,1,1.2693681058389032
8804,Marketing,Operations,70.17731310554501,93.3191700221366,Positive,12.442277277592348,1.0,3,Visual,Easy,4,52.52949577179475,0.6189722597072659,4.137650866086843,4.306437614658078,1,32.97626525225722
8805,Marketing,General,62.48082475828501,66.78548072678193,Negative,13.112554038296455,0.4830127802948079,2,Auditory,Medium,2,5.0,0.0,3.0007496776731832,2.6986166609794613,0,6.889563294258718
8806,Marketing,Leadership,69.67210051481665,68.64343899924813,Negative,18.0,0.2093793129502285,3,Visual,Medium,3,20.208834992222,0.0905755089088864,3.667884389850224,3.6704825234754193,0,-1.4764324714880064
8807,IT,General,57.19440498409598,80.0,Positive,11.69990868935814,0.8358733977585135,2,Visual,Easy,5,62.45220275416293,0.2208123606319388,4.202760420352465,4.667388456519207,1,39.873821612875524
8808,Marketing,Tech,59.7195896601029,94.60561017823164,Positive,13.230561573554546,0.8282787203603436,4,Auditory,Hard,3,23.48749680619043,0.5480717676941588,3.3218362108894097,2.898447730754464,1,58.416376798106484
8809,Sales,Leadership,77.35436591291705,79.0,Negative,12.9652658814094,0.5046366650408449,2,Auditory,Hard,2,33.80506075386376,0.4344147381008634,2.879610098801203,4.5,0,2.1273965181688044
8810,Operations,Tech,56.9399587327423,74.40818609132839,Negative,10.03366711720787,0.5768983470346026,1,Kinesthetic,Hard,2,40.25593412985407,0.6,3.091652227539948,4.5,0,30.678328097454877
8811,Operations,Operations,67.07985805449164,83.65193052629886,Positive,16.52887815015099,0.6951624125944659,3,Auditory,Easy,4,59.85481783034017,0.5874244479892992,4.025823711934983,3.147834211840909,1,24.704990368860148
8812,Marketing,General,71.66305811099387,88.88715618752265,Positive,7.0,0.684400684848116,3,Kinesthetic,Medium,3,38.52198052137173,0.4259572346710316,5.418139089015135,3.491903280224297,1,24.034835423645447
8813,IT,Sales,50.0,80.0,Negative,13.424945328901662,0.4,3,Auditory,Easy,4,54.03188388617643,0.4972794076235896,4.14868053373784,3.0416473396354875,1,60.0
8814,Finance,Leadership,54.29987277387354,95.86024460667396,Negative,10.249462283719268,0.5012461327443691,3,Auditory,Medium,2,30.97525876798273,0.1,4.382215233876025,2.824715324165779,1,76.53861732949998
8815,Operations,Sales,73.04858850169389,82.4358749301448,Positive,10.286453902935438,0.7215665142352394,3,Kinesthetic,Medium,3,40.313745914836815,0.3387861846504063,2.9034923170796505,3.498121128559484,1,12.850743075252225
8816,Sales,General,78.96443459212279,77.75140172456031,Negative,10.82448235014006,0.171285349202075,3,Kinesthetic,Hard,2,32.94043863733144,0.190166852850619,1.2419036143736053,4.084566426121843,0,-1.5361762213940846
8817,Marketing,Tech,63.095824135299694,63.61200773357189,Negative,11.368932466441274,0.0,4,Auditory,Easy,3,24.96686435541828,0.2058284802426309,3.844020903773252,1.2914955936473504,0,0.8180947080829312
8818,Operations,Leadership,62.77272957643686,80.0,Negative,13.93186935382336,0.4,3,Auditory,Medium,3,66.3692125753026,0.587579599661671,3.615216314301541,3.279594851564573,1,27.44387656838453
8819,Operations,Tech,70.6475383461626,89.75182978234974,Positive,11.38900601916168,0.6473230273314969,3,Visual,Easy,4,55.946245915458135,0.2132777437566638,3.9234246134163566,4.411156492467559,1,27.04169442193287
8820,HR,Sales,60.25327907931256,80.0,Positive,9.83156365859535,0.9041608730001396,3,Visual,Easy,3,41.89490593333608,0.5760034232728845,3.409202573773888,4.660449161498466,1,32.77285688417795
8821,Marketing,Sales,74.40416700060749,81.4400181304942,Positive,12.471004927752508,0.7686552936602833,4,Visual,Hard,4,44.733524674518655,0.4871466489877677,2.5160346246067755,2.795433881158144,1,9.456259526202697
8822,Marketing,Sales,84.49290602298949,80.0,Positive,13.208662235966589,0.8446606595188524,4,Kinesthetic,Easy,3,42.184867061211925,0.3546766861064468,2.8213948857791884,3.931342120605104,1,-5.3174949643311145
8823,HR,Leadership,70.34657357132828,86.09481591394626,Positive,17.649638653481272,0.7632323372376791,3,Auditory,Hard,4,41.648036973053046,0.2316572423550685,2.661970388522623,3.126313222279574,1,22.386651606634363
8824,Marketing,Sales,50.205765323532304,64.67632117139563,Positive,13.822443399291684,0.7550972293064795,3,Auditory,Easy,2,7.029522028301543,0.2375453780169893,4.5,2.913611704553172,0,28.822498282046354
8825,IT,Operations,75.08100940664661,87.33780554257189,Positive,8.95801381193111,0.6344885151459352,4,Kinesthetic,Easy,4,39.95733097121845,0.5582673850376898,3.8189938865569246,3.579822283691176,1,16.324762057394803
8826,IT,Leadership,52.84205435625811,89.51052552538567,Positive,16.969086990413167,0.8112435270334005,3,Visual,Medium,2,57.27337706121347,0.7252389434873717,4.283539214042506,3.4894869847751298,1,69.39259197212665
8827,Sales,Leadership,57.62858528756221,80.0,Negative,16.222460965020304,0.5376497467988931,3,Auditory,Easy,4,43.68457965384984,0.4299408943991056,3.613362796225236,3.9862025176623535,1,38.8199963625797
8828,HR,General,61.58428900982051,80.0,Positive,15.303120348012545,0.8785638407472824,4,Kinesthetic,Easy,4,26.241180852941373,0.7172198824453381,4.035223906600607,2.916302054857392,1,29.903261507562164
8829,IT,General,67.96976916521245,94.29827200179912,Negative,13.80134689971262,0.5444720302086691,3,Visual,Hard,3,31.723718014665785,0.4955354819096362,2.0,3.379819765695517,1,38.735607255911994
8830,Finance,Operations,66.34665361383539,89.25692467565298,Negative,10.815942488631478,0.4124821589041319,4,Visual,Easy,4,46.0833068979083,0.2262964081961636,4.623671539255981,4.835017965889005,1,34.531162935759696
8831,HR,Operations,72.38167736562093,93.72561990603722,Negative,14.563349059073918,0.4711555876629241,4,Visual,Hard,2,44.61555003792719,0.5493307335838035,4.220402090017043,3.0046342433475184,1,29.4880463084626
8832,Finance,Leadership,44.08376479120975,63.69279410616291,Negative,14.880720589859417,0.479876528333148,4,Kinesthetic,Easy,2,7.640849195604552,0.3189432173867177,2.242288661339269,2.2319677237494187,0,44.481294662163634
8833,IT,Operations,74.78742262629633,59.78848015421334,Negative,8.08018671243035,0.3920774405276916,2,Auditory,Medium,4,46.45331283268298,0.5100347210880178,4.5,2.160994421947242,0,-20.055434383707656
8834,HR,Sales,58.0836336590339,68.77586696751256,Negative,15.354216238581822,0.0,2,Visual,Medium,1,20.692126316038376,0.5407287928486428,3.1382598055681505,1.7465213367447343,0,18.4083409299853
8835,Finance,Sales,61.82916169470194,80.0,Positive,18.658409665117063,0.8051725585239722,4,Auditory,Medium,3,71.20591152130294,0.1207707820863955,3.229993972561862,3.372008686125616,1,29.388783233098724
8836,Sales,General,75.47331162289422,80.0,Positive,11.628903308682922,0.9580097472258892,4,Kinesthetic,Easy,2,33.21264845212453,0.3299454486702495,4.281429427822856,2.435664278905641,1,5.997733874092588
8837,Finance,General,70.29939029146325,79.0,Negative,15.44828524460581,0.3902686518501314,3,Auditory,Medium,2,38.65407847700465,0.2293993943855286,2.9933386451058266,2.667795784135807,0,12.376508064243193
8838,IT,Operations,90.0,80.0,Negative,12.272664771204772,0.5019098676818252,5,Visual,Medium,3,52.4414884205886,0.6733255086801795,3.97685362118936,4.190830548388431,1,-11.11111111111111
8839,HR,General,60.94075574181037,81.62820686736609,Positive,10.418457499966014,0.6920780450520492,2,Visual,Medium,4,44.8694806306757,0.4042513568749736,3.6949801947534486,2.529726330207289,1,33.94682404859385
8840,Marketing,General,70.10897477073347,65.23088679043282,Negative,11.328244663101753,0.4294405605028855,3,Visual,Medium,4,36.17667525616103,0.1475960321989638,3.4896710556869626,1.5845664870907277,0,-6.957865232308282
8841,HR,Operations,52.76399920237767,80.0,Negative,10.310548249657408,0.5092866777710426,3,Kinesthetic,Hard,3,57.33070944630131,0.3272296198652452,4.6241162844883394,3.974044492757773,1,51.61853007608076
8842,IT,Sales,50.352139111011965,71.63968777295764,Negative,8.879860758795761,0.367303631718654,2,Kinesthetic,Medium,3,43.928554355246334,0.3328272555096664,1.7084282898788308,3.490943968150828,0,42.277347174889165
8843,HR,General,64.13677311519125,67.08802536100933,Negative,7.295073565418493,0.4749918376122881,2,Kinesthetic,Hard,3,42.21673211804536,0.0,1.4387717257830115,3.2506533998167138,0,4.601497865378353
8844,Operations,Tech,70.9990953441172,55.95966153954031,Negative,10.181270633282368,0.4387412314583766,4,Kinesthetic,Medium,2,11.732541776963432,0.4465714537487925,3.175202050278109,2.067097541190362,0,-21.182571033735023
8845,Sales,Tech,67.9269056619377,82.33419620377263,Positive,7.0,1.0,4,Kinesthetic,Easy,3,60.32021413251448,0.466027918660685,3.014800601693964,3.185549244584365,1,21.209990947531047
8846,HR,Operations,50.99266872136543,90.33783479893324,Positive,7.0,0.7530544266889683,3,Visual,Medium,3,51.69453423002955,0.1071548759431963,2.0,5.0,1,77.15847604007155
8847,Operations,Leadership,63.601236001877865,68.44330740037779,Negative,6.548538382164614,0.4350525971715435,3,Kinesthetic,Easy,2,26.73100907296409,0.3503085433961607,1.889602942642892,1.051191289276222,0,7.613171854642825
8848,Marketing,Leadership,81.12311690045745,80.0,Positive,20.0,0.719559532223408,4,Auditory,Hard,2,54.62837689301419,0.3985559110518427,3.5070825725856096,3.600522043264284,1,-1.3844597487983274
8849,IT,Sales,65.70225611496015,85.10236274033402,Positive,14.184775605561953,0.6555018668490966,4,Kinesthetic,Easy,3,42.56941544635576,0.407638392422202,4.507274339843517,3.2919878297722223,1,29.52730662921107
8850,Operations,Sales,60.81956006742404,72.00713513374771,Negative,9.69127531127316,0.3496026166719478,3,Auditory,Medium,4,11.603047448539478,0.4371361755784662,3.095074411650038,1.4507534165541356,0,18.39469909667419
8851,Operations,Leadership,80.09698121155955,84.42861556757738,Positive,16.508656934775942,0.9510115978478676,3,Kinesthetic,Medium,2,53.850402158835294,0.304296862990196,2.897491954582666,4.6934314909727135,1,5.407987030842919
8852,Operations,Tech,66.90057764790505,81.02900219335213,Positive,14.08077648193011,0.8478169638411261,4,Auditory,Easy,4,71.02538550979932,0.6053339306048275,4.222719871347661,5.0,1,21.118538945664092
8853,IT,Tech,56.62434142709038,84.37339529273534,Negative,16.16945251962811,0.4,3,Kinesthetic,Medium,3,43.26396458158448,0.5294845866493573,2.891270498892064,4.270114360565385,1,49.00552159423293
8854,Sales,Sales,57.66979366849056,79.0,Negative,11.409391481792024,0.5752457153236461,1,Visual,Medium,3,16.4273538630749,0.382651747247634,2.838092254586018,2.2643768295835662,0,36.98679148069116
8855,IT,Leadership,69.57827156522255,73.27349082041628,Negative,6.095564762365743,0.552279662817639,3,Auditory,Easy,4,25.982615960400707,0.2315499075728586,3.4388519581354893,2.7850179466569647,0,5.310881072591524
8856,Operations,Operations,80.06264902981896,80.0,Positive,11.777216902448938,0.6032485615682398,3,Kinesthetic,Hard,3,22.16395037835165,0.5322055227633555,3.5285239097629946,3.5505675467685385,1,-0.07825000868460305
8857,Finance,Tech,64.00808064076537,85.94690592567234,Positive,8.157510430948973,0.75327362083558,2,Visual,Easy,4,57.57588571442583,0.3841492076867265,3.880777072302068,4.246237212335898,1,34.27508693478086
8858,Finance,General,60.36954617570233,80.0,Positive,10.959243668571505,0.8735281552803639,3,Visual,Hard,4,34.318975418810695,0.4834686288154937,3.758331399896586,3.978644619968269,1,32.51714658772534
8859,IT,Operations,80.47953612672708,89.92139113829525,Positive,12.026538843944268,0.8588122652638067,3,Visual,Medium,4,26.91755728776112,0.71223900423318,2.9021142748590094,2.881866409430624,1,11.731994822510595
8860,Sales,Sales,65.78433608194345,80.0,Negative,8.400008226792826,0.5436445939742927,4,Visual,Medium,3,50.63478621728717,0.5561424677603576,4.089546292285238,2.869612867791877,1,21.609496674632364
8861,HR,Leadership,57.009573598329055,54.0315943317442,Positive,9.173121156788788,0.7462648483505078,2,Kinesthetic,Hard,3,31.70058878326769,0.4377227092650987,2.341761103729325,2.247084468120625,0,-5.223647676382791
8862,Operations,Operations,50.0,85.53074527568941,Positive,12.57066539332238,0.633717112316371,3,Visual,Medium,3,16.575474143020784,0.4166729889634095,5.100287503174623,3.478296068102474,1,71.06149055137882
8863,HR,Operations,61.502667691113686,65.7290548190826,Negative,15.269132240888466,0.513520506455982,2,Auditory,Hard,1,47.218976158613344,0.3171084882965908,3.7516713835526927,3.9413579762810063,0,6.871876109822105
8864,Finance,General,75.27882253283772,80.0,Positive,7.0,0.7063648039049871,4,Visual,Easy,2,45.75185988287102,0.2638781443222174,4.072467581340003,2.4350986079726877,1,6.27158782286058
